voltage,current,temperature
269.1391987,60.74505526,62.40591691
236.3195434,51.69127999,63.34600538
381.6901123,140.9564427,25.10261728
316.678359,76.96300088,33.19946761
280.1702834,131.9677003,20.52889
292.4011607,149.93503,62.96765843
389.4566679,71.1431258,40.66629731
230.6702806,76.51707412,67.19915096
317.2459664,116.2859788,40.3361732
301.1777358,146.5448635,69.16002514
322.2908471,141.5814348,27.84189522
203.6220368,100.287552,30.40238941
374.4247818,129.5110283,40.45259238
386.4236565,63.57458531,44.50924333
313.0266367,147.7438184,40.92216865
339.3301648,146.4353234,65.81882195
384.4998762,66.37289579,25.81708356
341.4477269,79.94231248,41.07302118
230.5078086,60.01549975,70.23439997
315.257672,77.17175989,24.00782464
321.3430093,131.5955789,76.54061046
284.8261343,87.83156072,79.17901054
347.2888471,58.83969671,25.31409043
386.873403,84.22255248,37.47635134
385.1137026,148.1383334,42.34403996
290.1678743,112.9683595,66.58348212
222.6476092,91.61609464,55.75560873
396.9682398,66.65385135,58.66194203
367.7796173,148.6176797,65.45058937
224.9325362,132.0849009,27.07873997
384.1683765,78.14773025,69.99256741
373.9792724,57.00686957,62.33718825
303.7676114,55.66255574,54.64050351
318.2550871,62.03781495,73.38412009
373.7622348,70.02002764,87.36893634
210.9523278,142.8763421,32.10199776
267.0394483,99.6743428,45.78472286
360.5706897,134.2945482,49.64257202
200.9264046,94.58866199,23.31305761
266.6998343,120.8583546,77.2782508
279.6337387,123.1872737,27.71463565
307.4791206,67.39637059,61.84767603
383.9711233,86.1216059,50.37386217
269.2691989,113.7302157,21.53793499
269.3906404,57.06966082,75.48484855
347.5002496,86.15401878,71.11020853
290.4435882,103.4799466,51.45547567
244.9209646,149.6224493,33.73654017
290.4879032,97.45335626,27.29737344
228.1714041,131.6056757,41.80354877
235.2773973,93.20672851,35.32569686
299.6735545,129.6390723,50.40147206
283.7850899,109.5414802,77.98455777
382.9691802,138.6595442,54.49720959
272.4787798,91.09425524,73.39586335
316.1176701,110.430442,59.05273025
326.4528576,113.0018681,48.5147916
202.6188913,91.73829418,71.27645376
332.7074744,64.43120437,48.28208661
529.2557872,6.014445496,78.34223016
392.2140635,51.66715506,37.49460617
229.7325456,137.3534264,27.72878443
282.9248247,73.64749122,71.31886786
217.0699336,71.15067493,55.24490983
469.3616104,139.7967921,64.94171736
300.4390021,82.00161131,76.26963242
319.0770035,100.6044692,23.21770342
266.3994124,152.2898842,3.98736223
349.9920941,145.9745721,42.49787294
241.9811186,135.15814,57.55150382
379.6108579,136.3789623,67.61547183
241.0279281,90.67737486,36.83541296
238.1375441,126.2361214,53.40790306
207.3099336,64.38761554,62.52371479
294.413389,50.86190026,28.06586497
312.9682267,51.99729326,68.84401436
569.1498838,36.84582605,17.76682298
355.1055233,95.53949052,76.97224623
290.6577669,101.8015349,40.37173515
304.8780539,50.74631404,26.48875654
288.1525494,92.26866197,50.39007206
280.1526122,121.8068161,25.1486463
311.9280663,94.2693702,78.1715914
231.0480492,123.2219206,22.3210975
236.3856261,73.30189644,65.21023407
372.3571242,131.3142004,51.50614389
389.2230924,108.843124,42.11723915
274.6618633,71.07630994,23.95052987
254.1489346,73.67204759,57.33001545
22.77681658,12.06910108,1.419029999
281.7468342,132.9939593,36.85299638
205.0772711,91.5627782,74.61330208
231.2305195,75.83004291,38.24660044
343.1944458,136.7011607,46.98352464
331.7847884,116.9268292,52.62574736
205.4191985,94.80854873,26.01391269
244.3944324,98.79001953,75.92970315
442.347893,44.00251973,9.386465973
334.3785487,112.680263,24.84675283
203.9421076,85.87425105,43.23747042
220.8217164,149.5645177,56.01215283
359.9832171,98.01835153,50.81916031
235.7089324,98.58856062,61.67251844
339.5338536,49.73349723,89.68792951
247.6365562,141.6756003,37.07243662
219.8882786,130.08181,69.15383461
248.6344382,95.11300698,24.79362127
344.4533864,121.8699266,71.32915728
371.1392936,108.6235499,25.51376552
366.0439729,99.23670487,70.06725289
279.4367059,69.23157728,41.64730406
333.6170273,96.39362635,56.7325438
240.9968591,74.5818587,29.17322694
258.6295461,141.484215,23.9701233
379.2671637,83.54068135,32.95629224
202.6003847,145.2264015,27.67122907
217.1017062,103.305529,38.74435386
241.577251,113.1544379,50.86299479
205.3064408,104.2940444,55.32556781
236.287087,62.9380617,67.39208644
316.6083122,87.5821219,59.37439359
284.2849101,59.91461123,56.52549951
378.5343422,112.2954044,44.70692165
363.4887123,94.68741952,48.4285061
268.3634703,127.7984972,44.87124976
251.8846867,72.0470481,70.5299618
275.9384816,66.45660584,33.80002715
318.0589885,90.6332231,20.34325589
253.6127282,142.6585383,59.07919383
324.8297816,121.0421815,32.14773102
281.8823304,91.89236248,73.40690818
310.4094362,101.727217,71.54277978
287.2253058,58.42130112,24.60364232
32.34276984,152.5306179,1.979873012
389.6906614,116.6407305,49.71029553
352.7211588,78.54040685,56.55335977
228.0226352,108.5808394,36.49450025
373.6935952,60.94823661,63.007863
297.4862396,146.5836669,55.69496126
378.9104454,67.47849879,39.48944658
359.9710512,114.8030318,21.52228928
285.0427009,74.54544625,65.00901688
204.4938617,121.7561383,32.88521995
253.7354719,127.6821367,70.06842461
308.3268429,117.3419729,45.2174156
326.695644,111.449946,54.62464656
251.5775371,139.2469094,72.37692382
227.8712148,57.8626711,71.81738006
366.9860474,83.09147658,42.29117451
396.8804361,74.82874796,32.53333356
42.85658804,176.3070596,55.08725788
234.3358572,88.93897797,45.98481222
254.4614653,123.2612699,31.52251961
203.6781353,118.4725164,74.26552054
382.8597613,71.20812375,31.88625165
223.5502166,73.89976802,21.54843009
315.3032951,78.12845636,21.21679843
254.8110441,91.11272783,57.33892139
310.8356005,73.43250657,59.70050364
330.2840777,51.96514827,38.6625023
365.9483607,137.9393057,39.20065935
180.2874022,63.47791473,41.49585022
202.1991657,84.1570387,60.80951281
227.377126,83.85068794,23.48802746
380.0037284,50.70918128,75.74698116
374.7780155,118.0250688,33.35126265
319.4826204,132.5439896,79.98039231
320.1033721,64.66083004,30.29136163
333.0073349,65.96663494,66.29278744
235.0742557,129.008325,33.4047527
382.8823892,111.6290748,24.8508081
283.754105,54.48605576,72.49599946
276.6277056,112.254699,71.52507555
303.7835411,80.89177228,44.21422355
209.3931934,86.87251555,62.14376855
233.2566738,126.9731418,53.42395596
347.6067233,131.0935193,71.17736682
216.5597336,90.03566268,38.90335816
17.30904017,149.8839011,18.10623529
249.0698219,90.6462718,49.12234227
277.8591228,127.1836035,41.23434958
257.7387474,98.38772646,73.48730387
271.1345433,139.7532327,29.95267548
343.809181,140.7761244,28.97051837
259.4243431,58.74168079,54.61457212
313.2809281,143.6493331,59.4496538
295.2100804,132.5534842,31.67715526
332.7342331,129.1310714,43.44304654
387.3659479,70.09113397,76.79383058
346.5144194,130.5119209,34.79704536
242.9880757,135.0132735,60.10164213
206.236627,78.91503345,64.40896362
252.4528089,145.2260078,46.88772197
319.0155861,54.98601464,76.25155921
430.5770381,85.15637521,92.00515069
299.2732494,103.7581138,47.47547479
319.3685698,107.5792471,54.16011211
266.8487782,114.5150083,61.55680661
354.1824407,51.69691293,55.53141083
221.3196506,146.0366775,72.72185503
215.0275563,54.45880927,41.41331974
345.6377512,64.30619527,37.9931444
299.0982632,51.40145175,32.83033337
337.6804793,106.6858433,22.26697808
286.9654677,143.2266884,22.58083786
249.2804066,116.5947166,72.20331159
363.8204635,132.2657468,60.70358878
359.8831758,51.32812035,59.63194493
338.9392942,104.2015298,56.87856914
254.4290274,95.95629775,70.95314868
318.0461334,99.89679442,48.81601554
272.1947794,57.22131853,72.22464971
218.3164147,118.4435361,41.56670157
383.4627151,100.3220415,75.60245026
227.3637262,126.514885,61.9194188
390.0474708,98.52906341,35.43062816
289.2011546,64.93816362,53.8450953
424.7191218,198.2285547,67.67672717
367.5250641,16.95960325,14.00680055
374.5891672,137.2394563,55.47457435
346.4449773,111.3116239,38.88713742
361.3122296,65.72038836,23.14092601
331.7566733,146.2338057,76.91936946
338.4553129,101.8365463,58.48942214
369.8391303,57.28984519,72.61513591
249.9336018,112.6832904,60.5633603
297.8849927,75.3198907,41.41902153
244.2418884,130.3693452,50.76128434
397.5336016,131.7822074,60.54480562
388.8118679,147.8947356,77.61513951
207.8853623,100.1869531,35.22016755
341.1150345,95.49568797,72.49862352
385.0496635,125.3475605,75.44466832
236.115069,63.24706563,60.22493088
313.5890461,104.6915514,75.87599764
383.0976595,104.62476,43.87271525
206.7891957,58.94731228,77.18097056
339.4840534,91.79840855,62.16697263
259.4698015,135.3284799,22.52034605
384.8792391,135.6153622,74.41236991
394.211649,59.92376649,49.06836854
388.8532978,59.07208827,47.61961909
294.8428433,76.2695477,53.98799636
372.4085302,137.4766063,28.96307281
368.9098797,62.89025851,48.14996291
263.8200946,121.9996803,69.867633
365.7830948,60.11656196,20.92894755
463.7612922,13.70136112,0.739852819
319.2539757,85.60672991,20.14727519
246.0017675,128.8913963,44.94267855
224.1133772,73.36904488,63.69893063
215.3906403,113.9201829,67.92630975
339.2577552,73.56825346,76.71138567
267.9749928,121.3660283,56.51027678
344.9533543,137.3678035,35.277612
213.0712682,62.68017991,75.44887695
263.0580676,136.6595689,66.51894523
307.8982585,109.3575254,54.46570898
358.144633,62.71104909,61.73841294
263.7505006,92.75418554,75.4589813
60.38663659,53.66621302,32.01722906
377.1955496,120.0347889,42.10247046
323.1726376,125.8868134,62.78169214
246.591895,60.57965203,22.41668976
204.8801563,100.6139853,43.18493371
374.0197748,131.4625056,44.37938191
204.2538822,143.6163042,30.01029407
374.9403345,101.3517867,21.38512883
305.7874268,145.0279224,28.0028742
387.8135397,103.568897,59.27728975
359.7566472,89.41904946,68.13732898
399.5868221,134.8203129,79.29220956
270.1423631,99.29827105,40.78181019
353.4376578,97.19025106,55.96275334
280.3861827,99.03124894,76.22869801
295.9751241,134.6785002,30.02250688
203.1584126,32.71034226,19.1310618
374.7354228,90.35199924,65.29872399
396.8166938,83.32998599,25.33853215
353.6546828,99.1928024,71.67496311
283.5533564,107.277251,68.78630283
284.2714005,73.83372106,22.00418039
347.5164603,129.3955085,25.46506489
247.7554292,98.64827657,22.94761363
222.0948226,83.40455484,40.08461191
270.9244315,60.6820993,50.55733944
257.4477983,73.88451604,51.94086368
259.2616241,144.9281172,36.06000559
246.7215502,80.50996868,74.69581319
208.4186379,66.88592894,42.09576739
203.5747869,96.06727917,22.73300936
397.5444779,80.70877434,38.01362669
285.5546267,53.51592503,51.86656535
276.8653294,82.31452173,44.49330936
335.9294565,104.4108624,36.43055115
243.6507776,105.1712372,27.87939499
389.9922368,85.65589212,69.14987001
357.2690029,94.73027563,79.76871453
217.8822005,146.5517918,39.77252801
283.5161552,87.73484772,42.89726265
375.8236615,75.82268133,57.08225148
388.9464045,74.34670441,63.10648848
293.4803022,95.77646127,43.52177209
322.6822778,125.9520149,74.29577102
233.4067892,70.59881842,53.60023935
398.2337252,120.9296127,47.02340458
246.3343403,52.11498233,58.80036519
388.5463548,91.8932978,77.16823089
329.9293298,127.5865065,67.67313767
321.547359,83.87329558,22.40078783
302.5377022,106.3737101,39.93859464
246.1339623,70.49792328,48.2326811
235.3056064,124.1995391,38.87105433
244.0972418,55.22791033,62.01125365
237.2876524,135.2542645,69.57614899
355.9168947,69.81963864,63.88070571
270.0250518,137.4398032,79.35999721
211.5685353,85.25292413,36.35285887
393.820526,122.2683574,72.4993697
376.757177,81.92252978,65.99735991
385.5504566,140.5911671,41.73072545
398.9815645,62.66371255,64.04747262
234.7790498,67.85197893,26.24455739
279.2484038,99.30301252,67.36000894
351.6476951,58.1938439,51.93983616
339.2041236,69.59801847,37.53741036
230.7791813,144.3766382,59.34663811
254.1467574,131.2091739,2.635291223
244.8881144,87.62593293,32.56917336
244.763523,142.3286021,21.82384489
307.3948846,104.4824676,46.01735521
318.587987,76.97424659,54.17071216
316.0172416,120.2398721,72.5963167
218.2973675,115.8901807,75.69300774
375.4921725,148.9125319,51.72831309
253.1200085,76.50472874,65.22820903
225.9029843,117.2059503,46.35819634
377.749616,55.2023755,64.76492939
391.1302996,61.36460387,32.2880915
372.4255235,50.3918375,42.26388409
361.9032149,149.9460681,58.05367993
331.0483961,130.2273697,21.08947794
310.1714741,128.6723015,63.34767862
217.397352,100.9726075,70.13213008
281.6906426,80.00670829,43.94849967
274.5377034,65.12642845,46.87654503
251.9507568,78.46747388,71.07693273
344.6840227,87.59712219,66.53927812
299.175147,125.6310097,37.28896934
216.2092432,103.9661789,39.43856639
244.0366404,57.74836266,60.73269394
336.6517527,51.8029009,53.79188555
215.2261719,60.23321795,29.73377427
370.2413828,91.04987137,38.59579455
299.0293054,143.3192917,73.99899661
296.1173155,113.7402481,61.2904662
318.4815569,130.18259,79.15845906
364.9361932,96.63745945,66.0207518
269.5618416,86.16660832,76.51846593
335.6032305,60.84003727,32.97131443
313.1463928,137.5933022,66.28909249
253.405654,128.3160029,21.21305121
375.7259973,66.81180976,60.2456013
359.4852043,101.2260564,48.15693669
331.6903669,98.73748079,40.80560432
370.1163458,112.5091553,71.74426114
373.4588402,144.6186894,71.25606156
384.5689144,193.0887974,83.70692426
367.4026657,104.0217267,56.57030735
339.4942923,55.03229329,42.06993346
336.0281544,56.2907476,44.93966009
323.7222756,68.73467913,69.92244435
350.5433279,53.24707717,38.59038629
231.7210211,124.3352896,76.58292864
376.1741518,122.3330304,30.77802958
374.3687055,63.60562344,59.7633454
205.8494566,133.6078901,60.32630402
365.1633501,65.47860348,35.13170969
225.7739735,80.1175587,39.48503654
569.7569972,197.1321915,4.393740656
348.7016513,87.23070986,65.7083153
232.1519792,75.46637659,39.74575282
363.5934048,98.89509264,52.03739282
366.4268356,90.74078814,23.70081778
301.4935468,148.6569491,32.52475294
201.2771743,55.59263501,49.14923353
257.4076266,64.21813764,25.15842412
323.3853837,55.28258939,70.59994129
396.2372356,112.5841195,63.08037261
326.3627054,55.45092774,76.61802024
104.7830284,181.8521417,8.554166723
326.8011406,101.1938631,76.42408234
307.9970759,102.7007625,53.27075334
355.969079,106.1594508,56.01311666
221.3961278,67.08137063,78.61826328
352.2055805,69.76903031,58.52774881
308.2533157,81.88173229,21.84719413
325.7484062,51.24338643,16.90670612
268.3744332,71.01177759,74.32812153
326.5243786,61.63317271,67.73481499
590.0916325,45.54878797,53.35889394
220.5019456,52.19818148,60.27821079
387.4456974,130.2697405,79.41150736
337.5771445,128.803515,25.43972531
213.5674118,79.72141138,60.03468972
260.1927134,63.5626616,37.00386167
341.6344177,64.56286467,58.4054238
580.1931789,59.28930226,60.84032276
316.434092,114.2806591,29.20740993
269.1766114,128.2745674,32.40479874
324.1831036,143.7481172,57.29777468
209.1484068,119.1927363,27.69379684
374.3073612,65.58515366,35.91085251
394.6977938,74.34426168,70.11473286
393.7755711,134.2193731,39.62549036
349.9303663,70.93060758,49.28360938
226.017248,57.2522317,76.46842011
351.6526392,120.3280054,33.62894533
204.9173833,90.25263555,43.37756104
204.4247103,142.0040053,56.38746653
264.7220438,115.0255071,65.32033577
297.7286381,59.04189778,74.0992032
354.0814836,144.7856567,74.92837925
336.6590753,75.85572636,66.59840446
289.1805413,83.72124904,33.6998502
254.7253333,90.22604137,21.4885598
399.4249,55.12242964,43.02643582
285.2362604,99.65154222,28.49293106
290.2774049,62.33184911,62.62325885
232.7247642,90.09703267,59.66783521
358.9619097,85.0709788,22.6382985
338.7364452,127.2840083,70.19562675
244.1539226,130.3170512,34.92459598
216.4762091,65.34128824,45.93362453
336.0998604,86.65511874,60.07602413
330.9022429,87.3353161,45.76512721
254.6519054,65.14104439,46.47726817
390.1727125,129.8453505,23.93767972
230.2115784,120.7228328,44.08661296
286.4669602,69.03817863,65.89087359
388.723184,86.67219086,74.91058023
283.9454634,60.58050249,44.80982822
327.7051895,112.8206597,45.41514961
279.5188796,62.13719245,62.15762638
254.8430405,148.5934169,76.56632007
396.7955296,128.0682075,36.02365641
281.8668013,89.02385496,46.40865239
378.8198407,107.8563932,67.75839461
245.9909212,141.1341816,56.58161416
242.6209408,105.409928,26.63518064
206.2268166,67.44984864,57.66396413
330.3333651,87.87033556,31.20477708
273.7052687,134.3144865,50.61295604
372.87165,114.4213016,51.74619606
294.6419813,115.0724384,72.57220173
393.6386856,136.6821486,47.74965644
237.1051031,139.3973057,36.76654533
373.7246336,141.9792572,33.85798089
97.00640785,179.3869241,38.48517372
354.1843689,104.4126002,30.26065127
368.9566456,124.0509521,45.55211365
352.2047982,125.6926845,31.2303869
325.2440643,110.6716202,66.39824241
226.2489755,66.67873352,48.4623584
206.5052359,129.7420554,41.06862143
384.1695696,122.0111334,41.66597844
323.3300629,58.61357715,71.1328524
359.3074582,96.38098247,53.22643726
296.3044703,67.39773995,63.07207107
223.4616378,83.74770457,73.82231098
225.0371584,51.80810922,74.10450056
337.1130574,90.03298684,39.71054326
286.061179,104.9876921,77.14707579
240.1049453,111.9582593,21.49255292
298.3189093,116.3490345,42.61013366
212.8417874,133.6291313,73.74793145
316.3942804,71.54629073,36.47821279
253.7986809,62.04818224,36.38488702
359.5118201,135.1537172,38.1573371
262.0723918,65.66128149,56.73880309
291.0440298,147.4760081,46.29996654
202.324108,134.2538229,63.60409018
214.4893776,100.0876606,73.69463855
278.4987113,148.1421425,60.4519625
295.9877669,59.73767291,32.26800321
320.0041096,80.30657612,75.96091414
258.3325157,113.8224415,35.8695724
338.9963772,85.00068685,28.99365772
372.0244794,142.8372552,25.39803673
355.9701978,56.56260882,53.80302444
207.9237651,104.9411832,26.82574775
296.1013895,109.0866267,28.32655305
220.9860357,115.2728124,38.00182884
248.4090032,75.56662233,36.89918058
397.3325187,86.45664275,56.25437062
228.4991086,134.368053,69.00471677
299.7776307,69.4942769,65.68097937
323.6311469,132.6867847,35.74906728
340.4929941,106.2655423,34.71862988
311.9297367,126.2187511,77.94749181
107.3000167,9.031668071,81.32842132
265.2922616,70.75114954,72.78323198
303.5423287,106.8812736,31.98371115
217.5732998,136.7723153,76.83705939
270.1253862,93.21162368,40.53843709
206.6406218,146.659077,46.42110643
215.7156994,95.22151001,62.42723684
279.3846552,64.27856367,55.26014309
226.5431508,88.94346801,39.07635978
199.9990399,81.8013797,97.53011799
337.8929938,81.97208493,63.84241306
360.1173398,136.809816,22.54009675
240.0300488,138.1250682,20.67195832
233.4965165,85.01865243,47.48401634
220.9135681,58.32576581,27.91019707
327.2860499,122.4557909,59.86065749
341.2951453,81.1512299,32.84314737
206.317229,128.2923614,45.97106641
387.2424492,94.26548483,31.86025621
210.3942567,98.52667423,52.90901514
308.2592671,127.7909407,26.96320756
341.8121039,88.23633311,21.38641117
374.1938247,94.31273453,23.06789829
342.8173864,87.61904688,77.25550649
360.3456166,86.73405153,28.53717312
267.8900385,102.5946577,62.50869519
362.9650227,130.8799445,24.07557225
259.0690415,187.6990317,8.677328206
378.9633312,102.4254721,50.53257508
309.5184752,117.0727325,47.89225581
363.459554,76.94394463,77.09481857
290.4636569,77.75228049,76.69012718
328.715539,143.3413127,66.77651855
305.2805322,122.3534573,56.12610981
346.3179044,107.7186676,47.29761904
216.3259964,114.7720054,41.37071206
212.0704168,52.92994431,76.82525282
249.4206468,111.8102966,56.17452869
231.908936,100.9508873,54.74435166
374.3567133,104.574968,33.91406731
18.82781281,126.0099804,68.33326457
395.1730512,58.14738977,76.71131479
267.3791584,69.33392336,38.82411553
114.5095998,194.593609,85.80779234
357.9397014,90.86995623,26.87839662
331.7415551,96.66831558,70.21545979
299.6391433,55.27097899,21.65790997
311.0727102,53.75662295,70.03944573
343.8403557,121.7181447,28.41710077
245.6909483,103.8094664,73.19384676
162.8344103,81.52943093,59.0403259
394.9586324,74.31245304,29.88021575
330.0651373,124.4750732,53.94907957
239.9084902,66.82365791,38.75937886
336.0456485,68.99347437,30.69398593
214.4396818,96.07121713,71.55093196
206.1305004,78.62798621,44.21136599
251.5365777,74.74629812,43.91262286
292.5245913,114.5237645,30.19320049
373.6545011,115.0971745,42.98394057
345.433814,132.451707,72.29701078
348.5413042,91.7708567,41.78772263
285.0986669,57.3085091,77.09621375
269.1869985,77.36663849,76.77853395
187.7449998,33.02801962,27.55926166
397.5299127,109.6258575,30.63867521
208.0218383,120.9737085,71.76044422
373.4062992,50.73578296,43.56565514
315.7350817,101.8205732,20.26243894
287.7230838,53.75286575,36.43230918
345.0515321,106.9230212,55.85773959
297.3337883,142.077085,67.95595796
374.6846476,146.8419131,28.00331703
380.1403728,104.0552675,26.63248187
284.3441854,95.82048053,75.32555921
255.3655594,144.5017094,65.06890207
318.4700657,117.3609832,55.38677605
382.4726691,56.48992795,66.1512074
242.1324378,96.57255777,45.73126168
324.5933167,74.02450185,65.50734484
326.312044,96.98043214,42.30817948
346.6226045,95.5465572,34.64567435
226.313537,108.2144803,63.74080528
343.1649929,85.67704903,45.18033753
381.8065041,66.42704495,78.88262626
235.9366218,100.3719435,40.96911094
247.508665,133.0202884,75.30364523
394.2790188,116.4012228,75.97775291
236.1953905,83.83678659,34.51117682
370.8770187,143.5523023,67.8932709
146.8782373,133.8941798,59.81178785
249.4462149,70.93483994,75.05148363
374.1499803,53.94175851,47.00745636
289.061051,124.1308708,64.65822304
302.9634708,132.7610261,48.01804455
271.8466739,146.7864566,33.66804534
318.5901703,138.9836394,31.96100774
232.7047745,110.0534768,45.52587166
278.2163073,103.0052339,65.32967942
393.8824645,52.78410513,56.30428911
251.6266865,74.66564468,61.31775739
331.3473329,95.96147517,36.93958104
265.0380128,112.85039,48.88612076
354.6946251,105.7251833,22.6637159
226.1747321,124.263599,69.05194496
393.964209,77.97669309,79.39352973
290.7579083,106.4952608,44.41274376
247.2100927,58.81422434,20.65781919
214.6993495,91.36655236,30.18755837
233.951581,125.0160833,59.15161267
303.9547897,119.3400853,56.72475909
267.4006353,149.0642737,67.27188318
365.7766732,77.7891126,35.23304066
286.1775047,99.81892992,65.81791493
249.7428545,82.95304138,61.27904129
323.4289973,94.06031141,39.36886986
341.3554434,135.695013,52.72928888
233.4083816,118.4209075,28.83642851
233.5238433,138.2441191,47.15387021
207.3342854,70.35111083,72.87184037
347.280403,137.3361118,45.27148279
332.7609055,55.97622742,70.37400239
294.9261751,138.859928,55.41520192
368.8340898,82.90737795,31.51260279
361.1340306,81.45876334,54.86637468
317.0708729,101.2088577,50.35899975
373.6542561,144.0690188,43.91848011
160.4672486,56.23030068,69.26328161
222.3839239,85.22309751,45.00251983
253.9499223,135.6571989,24.36574257
211.4173712,89.60544774,25.92614308
306.2339056,69.91568976,44.95499198
387.3211385,92.47941813,38.32288892
207.8687081,88.55525015,75.53265955
224.4219828,141.5416201,42.54234832
290.4398057,126.1934376,65.47148732
386.7750035,100.5115556,51.81485158
263.231221,148.8370567,62.24514012
301.4469617,96.52775313,35.60695898
41.17217337,44.40875521,38.29474087
229.6686402,76.22743218,51.80530981
397.3260246,93.60704802,69.87944428
393.0237393,65.69026241,41.90274161
200.9879962,144.7565126,26.01268094
390.3623571,126.6848898,60.42269886
327.8239876,76.82872004,20.4655789
373.5836589,109.0804534,48.51757859
1.676630292,56.18956516,75.43547925
303.1192057,144.1278929,57.64253027
297.7693161,138.1635349,78.76519239
333.3728515,101.5192226,47.86417438
227.930251,127.465262,69.04989539
205.994718,106.2144754,50.46705122
261.5859883,105.270389,49.75040187
340.9361525,61.47419583,75.82540959
240.3706904,62.6137658,73.39795212
334.6864867,102.9533615,67.14802791
393.9824092,76.8861545,37.7753452
218.7801432,52.10369025,52.70050494
334.5204236,122.2839204,33.433834
288.7500439,53.24865967,46.63500188
373.6284509,109.5276841,49.05278395
235.4299579,103.9193794,69.89840241
338.5251904,146.8814691,73.76170192
367.6230579,98.42131393,44.87720374
568.7107731,35.54016296,16.86307645
336.6496057,105.1687968,71.70643039
299.4349528,134.1096171,30.45672071
323.569448,149.6849284,57.31291783
373.7809969,93.03431737,21.49825403
314.1219493,82.02987425,43.97038852
206.0774119,140.6653297,79.15761813
386.1897391,69.12421291,26.04161607
337.9053502,111.5428915,45.42158912
335.3026772,90.57144242,38.42899701
243.1350305,54.1082365,74.3052874
331.777094,84.72884743,72.16040647
278.7728811,76.52285225,34.26192562
211.7719989,183.7511354,89.748652
221.3186061,144.8790498,57.62830364
331.5690609,76.80471874,40.18212271
399.8827452,131.1465939,60.32506344
209.6424078,55.53598169,21.92718536
395.4348368,103.812101,28.00395411
281.3815921,57.05500637,61.18233397
374.1506901,143.4032991,32.74223932
356.4770968,126.6351281,71.45526055
313.4032522,115.7949911,23.51545326
347.6898419,132.3896382,32.92891897
375.7031123,114.7519796,79.91361491
280.8280643,146.8944397,45.98456616
265.4066323,121.3957948,62.17793981
333.5186771,142.465861,30.95978293
361.5691884,101.7131892,56.5921241
352.457027,61.7064413,63.5663641
359.5627298,102.8177721,38.86859815
287.116663,62.68728281,69.73382672
363.5668432,109.2493479,56.20505471
224.0418111,98.24930605,43.34738058
308.8978196,112.2575398,53.4585436
201.1517321,51.00469811,54.60565085
264.917166,69.48404917,29.93211756
273.292307,99.13304319,44.16394219
279.2345383,145.0503562,40.60583528
339.0934413,88.36090404,44.05416335
277.7116203,92.43720261,65.66663531
289.7387245,121.4696089,48.95230445
247.5088262,110.3792757,76.41896919
274.6503583,79.89261501,37.6205848
245.4539255,91.08163956,44.9422147
214.6391848,71.76997989,67.21740863
320.6897187,146.6021459,52.7614756
333.6425597,63.06343816,52.82168879
323.8980692,87.18367846,23.20040978
292.6988088,52.58389722,43.91597976
275.957156,72.17794919,36.24402395
372.6667299,128.0471138,79.96010737
303.816357,70.11752323,38.50130424
295.8363755,58.00634025,73.06979209
205.1284132,97.44531798,60.5740241
268.2495655,50.99692347,40.45498455
276.0391238,58.47661544,52.6120627
279.7645562,130.762587,70.4321528
316.0344738,127.1473345,73.00209788
436.3042357,141.0153924,37.99101609
321.5810186,135.4515436,40.37438847
352.9766523,118.3175563,40.11339081
362.5971477,55.23328573,22.52268776
343.6246152,128.2848618,55.89426559
391.1047392,134.5510811,71.28920318
203.6465165,129.9082146,42.89446327
239.1555971,100.8479035,64.4021567
201.512575,73.29018386,57.66202482
329.4949428,134.5329976,42.53892413
379.6061098,122.716281,28.46358797
248.6964593,148.0761174,62.55943117
385.406909,65.56925978,71.27391014
212.0534781,72.56645831,61.15126954
386.8872054,71.17981499,21.07270904
270.3245374,129.2539768,32.97397366
220.2841657,68.69072965,24.16879909
297.1743518,56.66598298,54.22316597
251.3553135,149.8560807,65.38866073
256.9745804,52.48172114,26.63475122
261.457993,133.524406,70.30026924
360.6051796,86.53668416,53.3305387
307.8322553,134.161546,61.39814073
262.2615398,105.4620491,78.28411092
322.0667567,140.1631229,25.02085929
343.2301348,142.6192986,74.07344138
254.5248001,50.90981813,27.56616176
282.7098203,57.5412176,43.5775284
224.3772187,75.03587296,71.08632178
236.2298699,116.9315416,74.3752542
336.2235708,138.8272197,50.38230041
236.2876695,95.99419513,55.6462783
305.0326767,110.6973116,62.48884008
341.8092523,68.84998528,69.96552011
221.3753846,130.4966834,27.29067017
313.4624439,146.7328111,68.60415849
251.3125567,76.85989329,48.87656903
392.585375,99.48259516,47.03740551
296.7091293,58.61161105,45.43398512
361.19851,105.9136656,50.55269511
310.0453084,100.2783442,76.7030332
208.6825066,64.44364842,52.89222637
326.6302751,94.20662131,77.1906523
390.2806684,83.41046521,30.81740784
320.322364,102.1830875,63.44815873
363.8377719,108.5654335,68.73437232
376.8412927,50.84955786,60.74772988
245.6159544,126.1005983,56.41533681
242.408968,121.3014292,53.88876687
322.1961978,86.62863862,71.65582895
282.205694,55.29359356,69.29879583
367.9722606,125.493254,27.33732327
380.0046247,145.517516,70.91525942
270.6842759,74.0151596,44.84411717
247.3741118,82.35246137,35.2218098
356.105103,68.38128895,72.18611408
254.9612071,107.6936123,45.92148798
364.5228637,65.48413946,68.50188141
284.7476507,85.61939435,35.80421672
